scenario,person,seed,arm,tracking_mse,accuracy,rate_error,entropy,spectral_entropy,saturation_fraction,control_energy,washout_mse,weight_change,washout_weight_change,cap_events
nominal,12,300,rate,18.58111291155841,0.5096666666666667,0.001028776929343281,0.9679129914025003,0.2864376525742571,0.005625,0.013957959082477508,0.7779422087666698,0.0,0.0,0
nominal,12,300,entropy,20.501972107547793,0.509,0.0011485546119491378,0.9627228946877882,0.2913421257182964,0.008270833333333333,0.025716016304917686,0.7779422092024508,0.0,0.0,0
nominal,12,300,combined,17.15844656355417,0.5096666666666667,0.0009977969292255687,0.9659160912577199,0.28330798805242957,0.008729166666666666,0.018447983698963992,0.7779422108571087,0.0,0.0,0
nominal,13,300,sham,249.48399557936557,0.491,0.0024813900692889973,0.961329962190409,0.19398069010510172,0.004291666666666667,0.0,0.6923385562049846,0.0,0.0,0
nominal,13,300,fixed,142.94234780411273,0.49133333333333334,0.001572750605171614,0.9747428119664391,0.20939465672269034,0.0740625,0.3599999999999999,4.206433802024251,0.0,0.0,0
nominal,13,300,rate,165.82215744048332,0.49066666666666664,0.0017556220682109032,0.9648125601343718,0.23338625532949425,0.0036875,0.02337185295653482,0.6923385346689548,0.0,0.0,0
nominal,13,300,entropy,249.48399557936557,0.491,0.0024813900692889973,0.961329962190409,0.19398069010510172,0.004291666666666667,0.0,0.6923385562049846,0.0,0.0,0
nominal,13,300,combined,165.82215744048332,0.49066666666666664,0.0017556220682109032,0.9648125601343718,0.23338625532949425,0.0036875,0.02337185295653482,0.6923385346689548,0.0,0.0,0
nominal,14,300,sham,365.55920580055465,0.49166666666666664,0.001600724320478538,0.9602208873755209,0.25003130891553116,0.059833333333333336,0.0,0.5723663411104761,0.0,0.0,0
nominal,14,300,fixed,101.58669599136881,0.492,0.0006475589275497251,0.9711966412354069,0.30555546208591416,0.44383333333333336,0.1600000000000001,1.4825025798290803,0.0,0.0,0
nominal,14,300,rate,199.98996219079572,0.49133333333333334,0.0010209267069030891,0.9604947366101558,0.30796624461220296,0.07066666666666667,0.012977886361650908,0.5723663442531289,0.0,0.0,0
nominal,14,300,entropy,365.55920580055465,0.49166666666666664,0.001600724320478538,0.9602208873755209,0.25003130891553116,0.059833333333333336,0.0,0.5723663411104761,0.0,0.0,0
nominal,14,300,combined,199.98996219079572,0.49133333333333334,0.0010209267069030891,0.9604947366101558,0.30796624461220296,0.07066666666666667,0.012977886361650908,0.5723663442531289,0.0,0.0,0
nominal,15,300,sham,142.49520304327783,0.49133333333333334,0.004016426739798983,0.9435214384850483,0.203971432299886,0.058145833333333334,0.0,0.5652902185630364,0.0,0.0,0
nominal,15,300,fixed,62.762687932797455,0.49166666666666664,0.0020280382116173445,0.9541493685949068,0.2373135537526801,0.4307708333333333,0.3599999999999999,2.6230699399436017,0.0,0.0,0
nominal,15,300,rate,90.58086437558613,0.491,0.0026421511919504643,0.9379448039368978,0.2572125087555153,0.058166666666666665,0.03391954970267436,0.565347525162896,0.0,0.0,0
nominal,15,300,entropy,85.5106545593273,0.49133333333333334,0.0025458974465034584,0.934348328101133,0.2863852839552819,0.0584375,0.05385832338644354,0.6732589724094412,0.0,0.0,0
nominal,15,300,combined,84.83539168592732,0.491,0.0024858294315235666,0.9354345209162488,0.27458192118179053,0.061,0.051818038890012415,0.5695169102349414,0.0,0.0,0
nominal,16,300,sham,48.37379999344664,0.5093333333333333,0.0016444226358976503,0.9642970702723168,0.19739321479715083,0.05616666666666666,0.0,0.6156250257308004,0.0,0.0,0
nominal,16,300,fixed,45.00387767577224,0.5086666666666667,0.0015803245789029338,0.9684027040778556,0.20477126377942464,0.056916666666666664,0.04000000000000002,0.6176441391522517,0.0,0.0,0
nominal,16,300,rate,33.75307347788141,0.5096666666666667,0.001239381163208718,0.9619850881775966,0.2709346717817945,0.05566666666666667,0.016466960502585615,0.6156250445464901,0.0,0.0,0
nominal,16,300,entropy,32.38525921201637,0.5096666666666667,0.0011825822376743754,0.9595721124954033,0.28757197986565997,0.05541666666666667,0.030651975917324544,0.6156249613340325,0.0,0.0,0
nominal,16,300,combined,31.15191016471153,0.5093333333333333,0.0011726504922373862,0.9614353661612214,0.27896470269999074,0.05545833333333333,0.02385223921662249,0.6156249992786046,0.0,0.0,0
nominal,17,300,sham,71.98775793003466,0.49066666666666664,0.004876994527770225,0.9246574001521757,0.1910720995356217,0.023625,0.0,0.7918488702237253,0.0,0.0,0
nominal,17,300,fixed,53.047407859348255,0.491,0.0037983588493973766,0.953305791670349,0.1869238065214381,0.1106875,0.3599999999999999,1.9488649308277033,0.0,0.0,0
nominal,17,300,rate,48.54473767743468,0.49066666666666664,0.0034081690188913485,0.9326164077667257,0.23673853772247294,0.012229166666666666,0.04281657254030415,0.7887482574568767,0.0,0.0,0
nominal,17,300,entropy,45.98086174740737,0.49066666666666664,0.0032405022094326905,0.9270819652569063,0.2502157630130046,0.014791666666666667,0.062464855894444365,0.7909965007646969,0.0,0.0,0
nominal,17,300,combined,44.99839159440356,0.49066666666666664,0.0031717579879017256,0.9320270588814936,0.2521349913984395,0.0145,0.0662338427939717,0.7841546027112182,0.0,0.0,0
nominal,18,300,sham,176.81943035201814,0.491,0.0033749334715681193,0.9560588426430441,0.18021582638697797,0.00275,0.0,0.6817736668110256,0.0,0.0,0
nominal,18,300,fixed,104.55673734983297,0.491,0.0021715209289128283,0.9683648287184554,0.18803312957263743,0.07329166666666667,0.3599999999999999,2.840605618770484,0.0,0.0,0
nominal,18,300,rate,120.6846212774858,0.49066666666666664,0.002410394022209205,0.9604737109928282,0.21615995385746772,0.002875,0.03202252346895257,0.6815824087986534,0.0,0.0,0
nominal,18,300,entropy,106.50533620785681,0.49066666666666664,0.002178115504716014,0.9603857711094812,0.2192885609641389,0.013458333333333333,0.06114572159406982,0.6793836581648242,0.0,0.0,0
nominal,18,300,combined,110.44093629420985,0.49066666666666664,0.00222280205492801,0.9601787362897334,0.22719843775855333,0.0055625,0.053934169725905465,0.6793843908197138,0.0,0.0,0
nominal,19,300,sham,125.0822927200071,0.5093333333333333,0.0016271842693760968,0.9712273162492362,0.18342780085971522,0.4339166666666667,0.0,0.4020995959879815,0.0,0.0,0
nominal,19,300,fixed,60.6997351195772,0.7183333333333334,0.0010630000403014975,0.9766916270085199,0.22346844918577055,0.46341666666666664,0.1600000000000001,0.8509165197516492,0.0,0.0,0
nominal,19,300,rate,84.20441024028646,0.5096666666666667,0.0012314714404336445,0.9697070435943955,0.25301292000865355,0.29685416666666664,0.016053173404541002,0.40209959739525847,0.0,0.0,0
nominal,19,300,entropy,106.63919881724149,0.5096666666666667,0.0013697514138471308,0.9668489040793867,0.2781420250246714,0.1426875,0.039800137052048434,0.40692609188502205,0.0,0.0,0
nominal,19,300,combined,76.92949933718464,0.5093333333333333,0.0011371908706460335,0.9667357033645396,0.25128671239926953,0.158875,0.028401297831219793,0.40209959351537666,0.0,0.0,0
nominal,20,300,sham,65.96275949782208,0.491,0.00455765809085566,0.9359988087862695,0.1887967415535167,0.0,0.0,0.9440875025074691,0.0,0.0,0
nominal,20,300,fixed,51.67525382462862,0.491,0.0037955816342043398,0.9501448507242846,0.1854786746905383,0.0568125,0.3599999999999999,2.1943210094639016,0.0,0.0,0
nominal,20,300,rate,42.49447143384903,0.49066666666666664,0.003276278447238877,0.9411987746560329,0.2313158787429401,0.0003958333333333333,0.041477736019941744,0.9400645774601477,0.0,0.0,0
nominal,20,300,entropy,52.64863547696371,0.49066666666666664,0.0037829208161537153,0.9321074533943521,0.22974040313717706,0.0014583333333333334,0.04687656799221639,0.9167496263460715,0.0,0.0,0
nominal,20,300,combined,41.11619542961287,0.49066666666666664,0.0031831576659604086,0.9332346794241821,0.2463563563091245,0.0016666666666666668,0.060771072955955435,0.9345879533706001,0.0,0.0,0
nominal,21,300,sham,161.54961662139394,0.491,0.0026649860160052447,0.9552118805190425,0.19800381861679994,0.0,0.0,0.7703770195567246,0.0,0.0,0
nominal,21,300,fixed,119.1718039307924,0.49133333333333334,0.0020625817483581436,0.9642143186923401,0.2061788883459867,0.05254166666666667,0.3599999999999999,3.430467894965497,0.0,0.0,0
nominal,21,300,rate,109.61080620442576,0.49066666666666664,0.0019224206821095,0.9569545120895142,0.239441574802402,0.0,0.025147201663465627,0.7703770007630527,0.0,0.0,0
nominal,21,300,entropy,111.90325592047387,0.49066666666666664,0.0019366217172785056,0.9569196676989633,0.23747925789734398,0.0022291666666666666,0.050624666017458235,0.8035659221884623,0.0,0.0,0
nominal,21,300,combined,100.16282604268058,0.49066666666666664,0.0017920283289751039,0.9565552735269641,0.2562523224220007,0.0005833333333333334,0.0437598332720259,0.7662373897032629,0.0,0.0,0
nominal,22,300,sham,13.610851444974433,0.49066666666666664,0.003293705086239861,0.9301510041595155,0.2178753789910359,0.0,0.0,0.8495875641608411,0.0,0.0,0
nominal,22,300,fixed,12.955359696688848,0.49033333333333334,0.003179311381830192,0.9352365335279258,0.21109365569452584,0.0,0.04000000000000002,0.8530096805980621,0.0,0.0,0
nominal,22,300,rate,9.753265602152608,0.49033333333333334,0.0023884579309111035,0.9322714437898967,0.26837213169285973,0.0,0.029524607544706774,0.8480761952438999,0.0,0.0,0
nominal,22,300,entropy,9.542673307300108,0.49066666666666664,0.0023255687500939497,0.9250432020119671,0.28621356640946743,0.0,0.05459654315094112,0.8288135297612326,0.0,0.0,0
nominal,22,300,combined,9.661452286516766,0.49033333333333334,0.0023707435936794145,0.9260444111975031,0.28597034306496166,0.0,0.0429689893346264,0.8432207490691501,0.0,0.0,0
nominal,23,300,sham,85.51808861595414,0.5093333333333333,0.0020895959852011425,0.9752087460616484,0.1640490696268104,0.05645833333333333,0.0,0.623380018227773,0.0,0.0,0
nominal,23,300,fixed,77.0506616395355,0.509,0.001883175746262634,0.9757030155685743,0.16744105695235317,0.057229166666666664,0.04000000000000002,0.6269389448995327,0.0,0.0,0
nominal,23,300,rate,59.582317520256666,0.5096666666666667,0.0015774109780271903,0.9722214268404986,0.22079867102145706,0.05585416666666667,0.02174643416912313,0.6233800633358144,0.0,0.0,0
nominal,23,300,entropy,61.66571343630496,0.5096666666666667,0.001591705053217965,0.9701760833535746,0.2200599625689056,0.05541666666666667,0.0317824805870327,0.6233799758016729,0.0,0.0,0
nominal,23,300,combined,52.72023470233579,0.5096666666666667,0.0014345794628880947,0.9717580564253383,0.22565940780656424,0.055625,0.03351042509402582,0.6233800105770945,0.0,0.0,0
delay_2s,0,100,sham,43.29959274309368,0.421,0.0028519221851060765,0.9468242989358749,0.16867040841298847,0.042125,0.0,0.8615112716558987,0.0,0.0,0
delay_2s,0,100,rate,35.79635471374246,0.42133333333333334,0.002316591980645401,0.9420645059741364,0.2187269878119073,0.0193125,0.029752424525358635,0.8615110457145906,0.0,0.0,0
delay_2s,0,100,combined,32.886725694926646,0.42133333333333334,0.002086513008258068,0.9392604314454219,0.22766019017982522,0.005125,0.051188746945899415,0.8602639928820656,0.0,0.0,0
delay_2s,1,100,sham,123.75723586132607,0.421,0.0017837130865078561,0.9545338002393732,0.1824677329029182,0.06179166666666667,0.0,0.5429660383346017,0.0,0.0,0
delay_2s,1,100,rate,102.28587319498645,0.42133333333333334,0.0014993721613645356,0.9550329792562844,0.23062086604900434,0.0634375,0.01966965215558985,0.5429660366981403,0.0,0.0,0
delay_2s,1,100,combined,95.75899855913858,0.42133333333333334,0.0013711097055407098,0.9526883635557829,0.2505079183975715,0.060520833333333336,0.04134071694462306,0.5427437324518315,0.0,0.0,0
delay_2s,2,100,sham,131.93431620700676,0.421,0.003097989078225589,0.9574590280770708,0.15254569154077877,0.07064583333333334,0.0,0.6120438719833285,0.0,0.0,0
delay_2s,2,100,rate,111.28770798777943,0.42133333333333334,0.002637919925902152,0.9482698767917407,0.19191903747870834,0.07,0.033696199062274404,0.6119609750157138,0.0,0.0,0
delay_2s,2,100,combined,108.60451190911033,0.42133333333333334,0.002506480609938456,0.9446651312995012,0.2051232433959706,0.0594375,0.06488186317290344,0.6129991203762865,0.0,0.0,0
delay_2s,3,100,sham,327.8346470671569,0.5796666666666667,0.004381153362184284,0.9539192254261109,0.19079735677629175,0.07845833333333334,0.0,0.5420022192028371,0.0,0.0,0
delay_2s,3,100,rate,204.27469096026564,0.5793333333333334,0.0030426544336333854,0.9485553439125786,0.23921525317637846,0.14216666666666666,0.03937235853874704,0.5420022079985504,0.0,0.0,0
delay_2s,3,100,combined,200.3525772156058,0.5793333333333334,0.0029152607120839173,0.9501970342410243,0.23337992462147591,0.15433333333333332,0.05642370172987485,0.5568301647753522,0.0,0.0,0
delay_2s,4,100,sham,237.86598732857027,0.421,0.002637275723450391,0.9543465463888919,0.16216496126166385,0.43485416666666665,0.0,0.5272444597568905,0.0,0.0,0
delay_2s,4,100,rate,194.13094585506238,0.42133333333333334,0.002192392185158265,0.9529703872413174,0.20769688403366296,0.3930625,0.02695587386251186,0.5272619454259146,0.0,0.0,0
delay_2s,4,100,combined,201.4610412842847,0.42133333333333334,0.0021852870518473747,0.9505897382158993,0.21771941233714023,0.25508333333333333,0.05306573251392313,0.5297957763576124,0.0,0.0,0
delay_2s,5,100,sham,75.56936293482823,0.421,0.001587423396741889,0.9673609852087321,0.1836135592515827,0.034770833333333334,0.0,0.7418443887578097,0.0,0.0,0
delay_2s,5,100,rate,60.44637039755964,0.42133333333333334,0.0012984575724609853,0.9600555840854811,0.23328397638749368,0.016791666666666667,0.017224054363813433,0.7418444150034744,0.0,0.0,0
delay_2s,5,100,combined,53.63958037982794,0.42133333333333334,0.0011621444546115983,0.9613296853180097,0.24497465250095138,0.005145833333333333,0.03444182069591896,0.7412100168594018,0.0,0.0,0
delay_2s,6,100,sham,19.58528703882557,0.421,0.004608048160378266,0.9013908399086668,0.1831214844749864,0.058708333333333335,0.0,0.8487846993946931,0.0,0.0,0
delay_2s,6,100,rate,16.033883491346973,0.42133333333333334,0.0037369651343526667,0.8947332416349376,0.2412068610619144,0.058583333333333334,0.042785136877410444,0.848464627734982,0.0,0.0,0
delay_2s,6,100,combined,14.873268516945018,0.42133333333333334,0.003349577716471704,0.8924829988033789,0.2547611509904277,0.058125,0.07302988150156382,0.8478905143826304,0.0,0.0,0
delay_2s,7,100,sham,262.81071751426214,0.421,0.0024172892077692085,0.9641868047930054,0.15228694388297803,0.4126875,0.0,0.561219985706499,0.0,0.0,0
delay_2s,7,100,rate,215.75288750114132,0.42133333333333334,0.0020172539867781593,0.9600732703533705,0.19316053323979052,0.15566666666666668,0.025635712393654794,0.5610048163013353,0.0,0.0,0
delay_2s,7,100,combined,208.74392262539837,0.42133333333333334,0.0018974421252435309,0.9618025273576296,0.20775770848555863,0.10527083333333333,0.05375669424497481,0.56403772060509,0.0,0.0,0
delay_2s,8,100,sham,13.727569524891956,0.579,0.0032536967043852697,0.9216634657851681,0.23069872162233163,6.25e-05,0.0,0.9011319250031417,0.0,0.0,0
delay_2s,8,100,rate,9.262999000895723,0.579,0.0025176087570143654,0.9142116137852286,0.27996718315435665,0.0002708333333333333,0.029170352862964467,0.9011330556018489,0.0,0.0,0
delay_2s,8,100,combined,9.827731014350533,0.577,0.0026350337050080135,0.9148863920150041,0.28636853933678236,0.0006041666666666667,0.04096445908938396,0.9014535053102295,0.0,0.0,0
delay_2s,9,100,sham,86.63690107975506,0.421,0.002684129392271392,0.9516751738391789,0.1639139055426772,0.06958333333333333,0.0,0.5657154987224636,0.0,0.0,0
delay_2s,9,100,rate,69.87406816287302,0.42133333333333334,0.0021887049987650074,0.9474439387224083,0.22148779046755313,0.075625,0.027447370011925196,0.5657153345464981,0.0,0.0,0
delay_2s,9,100,combined,68.04671441231896,0.42133333333333334,0.0020525731270978724,0.9394426871960925,0.2389526910171558,0.059354166666666666,0.04832861974068048,0.5663395064185576,0.0,0.0,0
delay_2s,10,100,sham,101.39317307165773,0.5776666666666667,0.006257130793549646,0.9077667766109003,0.18743538861979203,0.07658333333333334,0.0,0.774730730973706,0.0,0.0,0
delay_2s,10,100,rate,66.945532008407,0.5783333333333334,0.004650011781080527,0.8981277179986703,0.22712470110123043,0.0816875,0.05714811372158246,0.7766798056266178,0.0,0.0,0
delay_2s,10,100,combined,65.60432544762097,0.5773333333333334,0.004535439155269147,0.9014347093110501,0.22716925004212596,0.10335416666666666,0.08385677808673302,0.7928141386769403,0.0,0.0,0
delay_2s,11,100,sham,35.49399680127801,0.422,0.004135589729367039,0.9407692923704128,0.1540494899704544,0.0583125,0.0,0.8448111889678188,0.0,0.0,0
delay_2s,11,100,rate,28.948265616854858,0.422,0.003341074878149923,0.9300603318980335,0.1999538816224064,0.05775,0.04165965053083092,0.8445774557941828,0.0,0.0,0
delay_2s,11,100,combined,27.22677473756542,0.4216666666666667,0.0030615251411128894,0.9325923700319089,0.21651668720638306,0.05658333333333333,0.07314662772273516,0.8425264595507301,0.0,0.0,0
delay_2s,12,100,sham,29.690141705483743,0.421,0.0012765265536933941,0.958786956808455,0.22228014832779358,0.027208333333333334,0.0,0.698413671318504,0.0,0.0,0
delay_2s,12,100,rate,22.78919454950738,0.42133333333333334,0.0010192443371835655,0.9524587847696261,0.29088228398176474,0.0129375,0.01341977986890046,0.6984138758250874,0.0,0.0,0
delay_2s,12,100,combined,21.90476364439989,0.4206666666666667,0.0009494197686818462,0.9546914366185578,0.3192767857057372,0.007291666666666667,0.02698701233998933,0.6984140106044562,0.0,0.0,0
delay_2s,13,100,sham,248.31372544559144,0.5793333333333334,0.0025839940575400427,0.9679289108829027,0.19656112617718616,0.011333333333333334,0.0,0.6469152121247361,0.0,0.0,0
delay_2s,13,100,rate,172.13071133505358,0.579,0.001957820068378369,0.967412302131187,0.23338775244984275,0.016145833333333335,0.0253012403732095,0.6469152205719596,0.0,0.0,0
delay_2s,13,100,combined,172.13071133505358,0.579,0.001957820068378369,0.967412302131187,0.23338775244984275,0.016145833333333335,0.0253012403732095,0.6469152205719596,0.0,0.0,0
delay_2s,14,100,sham,370.271630306685,0.58,0.0016642824577079644,0.965266547932114,0.24808544339030217,0.07885416666666667,0.0,0.552357256002178,0.0,0.0,0
delay_2s,14,100,rate,215.0368356226144,0.5793333333333334,0.0011930116676517983,0.962209042824975,0.2983164039105346,0.1258125,0.015890408048115055,0.5523572580946211,0.0,0.0,0
delay_2s,14,100,combined,215.0368356226144,0.5793333333333334,0.0011930116676517983,0.962209042824975,0.2983164039105346,0.1258125,0.015890408048115055,0.5523572580946211,0.0,0.0,0
delay_2s,15,100,sham,141.68900270674646,0.5796666666666667,0.004183565478223489,0.9447052226818157,0.20284561332784265,0.0768125,0.0,0.6004342955684313,0.0,0.0,0
delay_2s,15,100,rate,92.79258662335602,0.5793333333333334,0.002976971025916949,0.9343131745931843,0.25400696643685194,0.07854166666666666,0.03809029496539778,0.6004343841552158,0.0,0.0,0
delay_2s,15,100,combined,94.33785173867635,0.579,0.0029852692547515172,0.9349208135232568,0.2574885174197529,0.0935,0.05588824722703763,0.6100170512187207,0.0,0.0,0
delay_2s,16,100,sham,48.979373593394236,0.421,0.0014478013173254815,0.9551279790944164,0.21501467784638706,0.057979166666666665,0.0,0.6491885380176065,0.0,0.0,0
delay_2s,16,100,rate,39.77824094041384,0.42133333333333334,0.001189777545986336,0.949462915636261,0.2757574644201558,0.0576875,0.015322207989584388,0.6491885103008919,0.0,0.0,0
delay_2s,16,100,combined,38.38971816862657,0.42133333333333334,0.0010905487914674046,0.9470220490340353,0.30377989493518137,0.057541666666666665,0.033107303885614635,0.6491191699909686,0.0,0.0,0
delay_2s,17,100,sham,70.78180674922267,0.579,0.005102903251314058,0.9142148914994412,0.1914557979376448,0.035916666666666666,0.0,0.8471611155841718,0.0,0.0,0
delay_2s,17,100,rate,49.32960779047316,0.579,0.003816494675182417,0.914228008559184,0.232915581108248,0.03025,0.0468931107258246,0.8472069994072784,0.0,0.0,0
delay_2s,17,100,combined,51.14888324303283,0.579,0.003876437949953455,0.9161001895457556,0.23871728879491114,0.030208333333333334,0.061049213069577946,0.8561125268693538,0.0,0.0,0
delay_2s,18,100,sham,175.08511176881458,0.5793333333333334,0.0034951139076763206,0.964740919941589,0.1831703489611364,0.007479166666666667,0.0,0.6874495019485105,0.0,0.0,0
delay_2s,18,100,rate,124.47992247195262,0.579,0.0026585549514257885,0.9624212670666792,0.2163337984132923,0.0155,0.03423844370096464,0.6874495148026005,0.0,0.0,0
delay_2s,18,100,combined,128.1450770199558,0.579,0.0026929869321009334,0.9618197692997666,0.21517246961564376,0.022291666666666668,0.04899262559343861,0.6927251452207147,0.0,0.0,0
delay_2s,19,100,sham,122.5280211828342,0.4206666666666667,0.001367254801666665,0.9587318751792704,0.20254010616697546,0.4336041666666667,0.0,0.4331836250444156,0.0,0.0,0
delay_2s,19,100,rate,100.97644117112655,0.421,0.0011405863116539653,0.9599399657130111,0.2551725212791995,0.31033333333333335,0.014555073406576687,0.4331836221337244,0.0,0.0,0
delay_2s,19,100,combined,102.53277831190377,0.42133333333333334,0.0010724548718874616,0.9611731206135584,0.2742282524041899,0.1690625,0.036064946854818515,0.4324065089727767,0.0,0.0,0
delay_2s,20,100,sham,63.869844498775706,0.579,0.004778995526195793,0.9405633901048507,0.18904816232108854,0.0012291666666666666,0.0,0.9016518133589938,0.0,0.0,0
delay_2s,20,100,rate,42.89282596150061,0.579,0.0036723993206984767,0.9380374114603355,0.22624065602980692,0.004229166666666667,0.04478452884676032,0.9019839162725094,0.0,0.0,0
delay_2s,20,100,combined,43.946442190576064,0.579,0.003693916761062697,0.9298860680710128,0.23741730366998146,0.007083333333333333,0.06292484149983858,0.9075861960693405,0.0,0.0,0
delay_2s,21,100,sham,159.57639391600796,0.5793333333333334,0.002800324461265645,0.9627526519777029,0.1989383556378822,0.0010833333333333333,0.0,0.745025965172019,0.0,0.0,0
delay_2s,21,100,rate,112.67608774144254,0.579,0.0021606330110316096,0.959072614536009,0.23674481393734476,0.0021666666666666666,0.02724491455562789,0.7450259371574607,0.0,0.0,0
delay_2s,21,100,combined,116.78449655931,0.579,0.0022113348322050806,0.9574869462165426,0.243263228615228,0.004083333333333333,0.043212517131643,0.7516820080019647,0.0,0.0,0
delay_2s,22,100,sham,12.760775713795377,0.579,0.003509293971440821,0.9300006024946693,0.2151493308743097,0.0,0.0,0.9043908439766826,0.0,0.0,0
delay_2s,22,100,rate,9.198917132875579,0.5786666666666667,0.00273613038663039,0.9249699528532929,0.2579566723278698,0.0,0.03241364311364758,0.9043906926826724,0.0,0.0,0
delay_2s,22,100,combined,10.061408601224441,0.579,0.002975767168439259,0.9252792772011963,0.2682184284497937,4.1666666666666665e-05,0.04232821338547285,0.9048519394455901,0.0,0.0,0
delay_2s,23,100,sham,86.81834904777327,0.421,0.0018668197458721807,0.9650130940934171,0.16891951332944674,0.05825,0.0,0.6903040343662037,0.0,0.0,0
delay_2s,23,100,rate,69.88577596738467,0.42133333333333334,0.0015310521998450665,0.960701777085049,0.21496952794146376,0.057895833333333334,0.02012891788705128,0.690304018921631,0.0,0.0,0
delay_2s,23,100,combined,63.34781995350509,0.42133333333333334,0.001374932719577542,0.9585388691604596,0.23544497404668988,0.057375,0.041526541598996734,0.6898873705186468,0.0,0.0,0
delay_2s,0,200,sham,40.56475066702521,0.584,0.003292842419828237,0.9548276140432806,0.1586344928708314,0.0528125,0.0,0.7379146308474208,0.0,0.0,0
delay_2s,0,200,rate,32.81640360648877,0.5836666666666667,0.002651810466070578,0.9452305407870057,0.21283558631245295,0.012645833333333334,0.033618474929129796,0.742261312258756,0.0,0.0,0
delay_2s,0,200,combined,30.81780224475324,0.5836666666666667,0.0024528746369676994,0.9451424335367229,0.21163071823625831,0.0077083333333333335,0.05739040366828831,0.7597356889145533,0.0,0.0,0
delay_2s,1,200,sham,118.65467653116855,0.584,0.0021489794866836466,0.9642489509341168,0.16685957730327533,0.0785625,0.0,0.44622286949815904,0.0,0.0,0
delay_2s,1,200,rate,95.61881411387961,0.5836666666666667,0.0017825365632174609,0.9622506276995745,0.22260498120168665,0.074625,0.023419798646012055,0.44613055485354,0.0,0.0,0
delay_2s,1,200,combined,109.37803550762483,0.5836666666666667,0.0018611935000349203,0.9576364181465681,0.216101381697532,0.07433333333333333,0.03626701791583198,0.4462227953409666,0.0,0.0,0
delay_2s,2,200,sham,125.89904706205147,0.584,0.003526670291460075,0.9585110857472351,0.14515011355317875,0.08897916666666666,0.0,0.5394612937165321,0.0,0.0,0
delay_2s,2,200,rate,104.61420861952485,0.5836666666666667,0.0029883959249955485,0.9559921269185149,0.19085875217875603,0.07541666666666667,0.038005094653136264,0.542818925304425,0.0,0.0,0
delay_2s,2,200,combined,107.10034843704811,0.5836666666666667,0.002967197221114624,0.9527823843302025,0.19414064057393784,0.0750625,0.0629991109923716,0.5457861412375716,0.0,0.0,0
delay_2s,3,200,sham,332.1238728835883,0.41533333333333333,0.0038439051588054856,0.947820549103667,0.1942415715490857,0.05445833333333333,0.0,0.49574347629123305,0.0,0.0,0
delay_2s,3,200,rate,221.14584634957805,0.4156666666666667,0.0027372139313892267,0.9420902454802431,0.2537252199686903,0.10345833333333333,0.034993776773829234,0.4957434594868136,0.0,0.0,0
delay_2s,3,200,combined,203.67677576612223,0.4156666666666667,0.0025820823473540234,0.939998200085278,0.27447489113341694,0.119,0.057887966938655534,0.495743439495915,0.0,0.0,0
delay_2s,4,200,sham,230.24063962523388,0.584,0.003131621118047604,0.9594784841808661,0.1520634724890426,0.45145833333333335,0.0,0.46591243425592205,0.0,0.0,0
delay_2s,4,200,rate,184.4649190465704,0.5836666666666667,0.0025726407814752198,0.9587617527195984,0.20495744599855642,0.4148125,0.03127791179288855,0.46393018055871327,0.0,0.0,0
delay_2s,4,200,combined,212.25180872585204,0.5836666666666667,0.0027766971715348305,0.9552839305327794,0.20898627444158568,0.2823333333333333,0.05029473196901233,0.4655607631011416,0.0,0.0,0
delay_2s,5,200,sham,71.39831820921722,0.584,0.0019047053817102598,0.9694716085903493,0.168997523462151,0.042208333333333334,0.0,0.6871779875946341,0.0,0.0,0
delay_2s,5,200,rate,54.872542512771616,0.5836666666666667,0.0015388714847660288,0.964686746676436,0.22353198276064826,0.014145833333333333,0.02040801510079629,0.6883619808081538,0.0,0.0,0
delay_2s,5,200,combined,58.47077438576569,0.5836666666666667,0.0015602814833269576,0.9631207344636887,0.23085602107926437,0.011541666666666667,0.0340496313964206,0.6893087737203617,0.0,0.0,0
delay_2s,6,200,sham,17.426147667744857,0.584,0.005249820799054073,0.9014023289518074,0.16807939647911974,0.0735,0.0,0.7110749247811508,0.0,0.0,0
delay_2s,6,200,rate,14.054824131483464,0.5836666666666667,0.004204159146635236,0.8851428696162498,0.23655447611991187,0.07258333333333333,0.05024362656719453,0.7118727227114496,0.0,0.0,0
delay_2s,6,200,combined,13.851577714258418,0.584,0.004042191438054353,0.8987633207284297,0.25573386119050445,0.07241666666666667,0.07850660806071605,0.7250198821695666,0.0,0.0,0
delay_2s,7,200,sham,255.4123071961792,0.584,0.0028149910661170435,0.967751243214229,0.1450392071411187,0.431875,0.0,0.5321850504606974,0.0,0.0,0
delay_2s,7,200,rate,206.44337754284143,0.5836666666666667,0.0023337724465202817,0.9656581267689462,0.19181727430317116,0.1459375,0.02901809570987416,0.5346497550539901,0.0,0.0,0
delay_2s,7,200,combined,227.85036038369628,0.5836666666666667,0.002472160690429942,0.9629584303402541,0.20018088809383386,0.15616666666666668,0.04188726834814482,0.5322774529963517,0.0,0.0,0
delay_2s,8,200,sham,15.400740020913753,0.416,0.002784288307671261,0.9189687317089206,0.2536777500774263,0.0,0.0,0.8284351449109268,0.0,0.0,0
delay_2s,8,200,rate,11.265572692726654,0.416,0.0022618914978761295,0.9161094853767779,0.3162653623571699,0.0,0.025905696894226022,0.8284345037917494,0.0,0.0,0
